commodity,widget_id,title,pillar,telemetry,a1,a2,a3,a4,avg,grade,source_csv,score_method,notes
squid,w74_illex_boom_bust,Illex 'Boom & Bust' 역사적 변동성 (2014-2024),?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w75_loligo_scientific_mgmt,Loligo (D. gahi) 바이오매스 관리 체계,?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w76_area41_illex_share,SW Atlantic (Area 41) Illex 국가별 어획 점유율,?,,90.0,70.0,75.0,100.0,83.8,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w77_mile201_dwf_crisis,Mile 201 공해 위기 — 중국 DWF 지배와 붕괴 리스크,?,,60.0,75.0,65.0,100.0,75.0,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w78_itq_transition_timeline,Illex ITQ 전환 정책 타임라인 (2026 업데이트),?,,90.0,95.0,65.0,100.0,87.5,A,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w79_fleet_competition_map,포클랜드 해역 국가별 선단 경쟁 구도,?,,90.0,75.0,65.0,100.0,82.5,B,squid_4axis_scores.csv,forensic_4axis_audit,
squid,w80_loligo_vs_illex_portfolio,Loligo vs Illex — 이중 포트폴리오 리스크 분산,?,,90.0,75.0,75.0,100.0,85.0,A,squid_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaEnsoCatchCorrelation.tsx,ENSO × 어획량 상관 분석,S1,,95.0,75.0,55.0,100.0,81.2,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaGlobalProcessingCapacity.tsx,글로벌 가공 캐파 모니터,S2,,50.0,70.0,55.0,65.0,60.0,D,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaStockHealthGauge.tsx,자원 건강도 게이지,S1,,95.0,70.0,55.0,100.0,80.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaSupplyConcentrationRisk.tsx,공급 집중도 리스크,S1,,95.0,70.0,55.0,100.0,80.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaVdsMarketIndicator.tsx,VDS 시장 인디케이터,S1,,95.0,75.0,55.0,100.0,81.2,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/FfaWcpoSupplyDashboard.tsx,WCPO 수급 대시보드,S1,,95.0,70.0,55.0,100.0,80.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PacificEezStrategicWidget.tsx,태평양 도서국(PNA) 배타적 경제수역(EEZ) 포트폴리오,S1,,95.0,95.0,55.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,시장 진입 시나리오 예측기 (Phase 3),S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,오징어(Illex) 어획 부진 및 원가 리스크 맵,S1,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,식물성 믹스 원가 방어율 예측기,S2,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,클린 라벨 전환: 카라기난 리스크 방어 🟢 Live API,S5,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,한국 펫푸드 무역수지 추이 (달러),S3,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,수출 단가 국가별 격차 ($/kg),S4,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,펫푸드 내 원자재 구성비 해부 (%),S4,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,글로벌 참치 펫푸드 밸류업 마진 비교 (%),S4,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,단백질 원자재별 톤당 글로벌 단가 비교 ($/kg) 🟢 Live API,S4,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,대체 단백질 시장의 폭발적 성장성 전망 (억$) 🟢 Live API,S4,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,[동적]d_kfas_w05.title,S4,,65.0,95.0,80.0,100.0,85.0,DYN,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,RFMO 쿼터 축소 → 원물 공급 리스크,S1,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,기후변화 → 참치 서식지 이동 전망 (2050/2100),S1,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,틸라피아 껍질 업사이클링 수익성 🟢 Live API,S2,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,주요 기업 매출 및 이익률 비교 (억 원),S4,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,펫푸드 원자재 및 환율 민감도 분석 (%),S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,i-Tail 글로벌 ODM 매출 및 이익률 구조 (%),S3,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,오에스피(OSP) 매출 및 V자 이익률 회복 (%) 🟢 Live API,S4,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,하림펫푸드 매출 및 수직계열화 이익 성장 (억 원),S4,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,카테고리별 글로벌 펫푸드 성장률 비교 (%) 🟢 Live API,S4,,65.0,70.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,태국 휴먼그레이드 참치 수출 및 펫푸드 지수,S3,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,[동적]d_kfas_w02.title,S2,,65.0,95.0,80.0,100.0,85.0,DYN,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/PetFoodDashboard.tsx,[동적]d_kfas_w04.title,S2,,65.0,95.0,80.0,100.0,85.0,DYN,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaAquaHegemony.tsx,양식 참다랑어 생산 패권,S1,,95.0,55.0,80.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaAtuna8YPrice.tsx,Atuna 가다랑어 8년 가격 (월별),S4,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaAtunaMayNews.tsx,IO 선망선단 퍼펙트 스톰,S1,,65.0,95.0,95.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaAtunaMayNews.tsx,방콕 원어가 하락과 미국 통제력,S4,,95.0,95.0,95.0,100.0,96.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaAtunaMayNews.tsx,EPO 어획 급감 및 미 파우치 지각변동,S1,,65.0,95.0,95.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaAtunaMayNews.tsx,EU CATCH 물류 병목 현실화,S3,,80.0,95.0,95.0,100.0,92.5,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaBioUpcyclingGap.tsx,W13. 수산 부산물 업사이클링 격차,S5,,65.0,40.0,80.0,100.0,71.2,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaCannedMarketShare.tsx,참치 통조림 시장점유,S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaCatchBySpeciesLive.tsx,참치 어종별 글로벌 어획량 추이 (Live),S1,,95.0,95.0,80.0,100.0,92.5,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaCatchVolumeTrend.tsx,참치 어획량 추이,S1,,95.0,95.0,55.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaColdChainCostGap.tsx,콜드체인 운송비 격차,S3,,80.0,95.0,55.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaComplianceRadar.tsx,컴플라이언스 레이더 — 제재 스크리닝,S5,,65.0,55.0,55.0,70.0,61.2,D,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaCrossroads.tsx,글로벌 참다랑어 생산량 크로스로드 (Catch vs Farmed),S1,,65.0,55.0,80.0,100.0,75.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaEmergingMarkets.tsx,글로벌 사우스 참치 시장 기회 레이더,S4,,65.0,55.0,80.0,100.0,75.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaEsgRiskRadar.tsx,인도네시아 참치 ESG 리스크 모니터링,S5,,95.0,95.0,55.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExportShare.tsx,양식 참다랑어 글로벌 수출 점유율,S4,,95.0,55.0,80.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,제로 코스트의 마법: 자숙액 부가가치,S1,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,인도양 소형 다랑어 쿼터 압박 경고,S1,,80.0,95.0,95.0,100.0,92.5,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,[신규] 환율 기반 원가 방어 시뮬레이터,S2,,65.0,95.0,95.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,통합 수산과학 실증 연구 (K01~K08),S2,,65.0,55.0,80.0,100.0,75.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,SCFI 기반 운임 3개월 지연(Lagging) 반영,S3,,65.0,95.0,95.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,인도/베트남 소싱 다변화 효율성,S3,,65.0,95.0,95.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,간장 대체 소비자 선호도 (2026 최신),S4,,80.0,95.0,95.0,100.0,92.5,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,대체 액젓류 역상관관계 교차 분석,S4,,65.0,95.0,95.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaExtractDashboard.tsx,글로벌 히스타민 규제 리스크 맵,S5,,65.0,95.0,95.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaForecastWidgets.tsx,가다랑어 방콕 산지가격 실측 + 단기 시나리오,S1,,95.0,55.0,95.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaForecastWidgets.tsx,ENSO-어획량 상관관계 분석기,S1,,80.0,55.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaForecastWidgets.tsx,환율-착지원가 민감도 분석,S3,,95.0,55.0,95.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaGlobalHalalStrategy.tsx,N2. K-피시소스 글로벌 할랄 침투 포텐셜,S4,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaHSClassifier.tsx,HS 자동분류 (HS Ping),S3,,65.0,55.0,55.0,70.0,61.2,D,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaImportBlackhole.tsx,참다랑어 양식 블랙홀 수입국 분석,S4,,95.0,55.0,80.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 1. 참치 차익거래 마진 레이더,S4,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 2. 가공 허브 패권 지도,S2,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 3. 신흥 소비 블랙홀 마켓,S4,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 4. 어장 제로섬 역학 뷰어,S1,,95.0,55.0,55.0,100.0,76.2,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 5. 대체 수산물 헷징 매트릭스,S1,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 7. 양식 vs 어획 패러다임 역전,S4,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 8. 최고가 미식 소비 국가 맵,S4,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 9. 공급 독과점 HHI 지수 경보,S1,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 10. 기후 쇼크 타임머신,S1,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 11. 정밀 조업(Precision Fishing) 패러다임 전환,S2,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 12. 관세 회피(Tariff Hopping) 밸류체인 진화,S3,,80.0,55.0,55.0,100.0,72.5,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 13. 지속가능성(MSC) 더블 프리미엄,S5,,80.0,55.0,55.0,100.0,72.5,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaInsightsDashboard.tsx,Insight 15. 펫케어/해양 콜라겐 업사이클링,S5,,65.0,55.0,55.0,100.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaIntelInsightsB4.tsx,태국 가공 허브 1Q26 원어 수입 — 인도양 대체 확대,S1,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaIntelInsightsB4.tsx,Frime SA 인수 — 스페인 최대 황다랑어 가공사 소유권 변경,S2,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaIntelInsightsB4.tsx,퍼펙트 스톰 — 호르무즈 + WCPO + 가공업체 저항,S1,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaIntelInsightsB4.tsx,동원·사조 RAS 시스템 — 부유식 순환여과양식 시험 운영,S5,,80.0,95.0,55.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaJapan2050Insights.tsx,일본 사시미 수요 절벽 — 2050년 1/3 토막,S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaJapan2050Insights.tsx,1인당 사시미 소비 감마곡선 — 2050년 27%,S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaJapan2050Insights.tsx,3개 세그먼트 차등 감소 — 캔만 견뎠다,S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaJapan2050Insights.tsx,일본 2022 공급 구조 — 연승·원어수입이 절반,S1,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaJapan2050Insights.tsx,사시미 3-Tier 가격 매트릭스 — 14배 격차,S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaJapan2050Insights.tsx,코호트 × 인구 더블 쇼크 — 자연 회복 불가,S5,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKfasResearch.tsx,참치 부산물 → 고부가 바이오 소재 전환 파이프라인,S5,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKfasResearch.tsx,한국 원양 다랑어 연승어업 60년 구조 변동,S1,,65.0,75.0,55.0,100.0,73.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKfasResearch.tsx,인도양 다랑어어업 생태계 위험도 레이더,S5,,65.0,75.0,55.0,100.0,73.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKfasResearch.tsx,눈다랑어 고령친화식품 & 기능성 신시장,S4,,65.0,75.0,55.0,100.0,73.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKmiFtaBluefinInsights.tsx,참다랑어 수입 V자 반등 (FTA 5년),S4,,80.0,95.0,55.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKmiFtaBluefinInsights.tsx,공급국 지각변동 — EU → 튀르키예·모로코,S4,,65.0,75.0,55.0,100.0,73.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKmiFtaBluefinInsights.tsx,2026 Q1 시그널 — 프랑스 폭증·국내 양식 발진,S4,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKoreaOrigins.tsx,한국의 양식 참다랑어 수입 출처,S3,,95.0,55.0,80.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaKoreaPosition.tsx,한국의 양식 참다랑어 수입 경쟁력,S3,,95.0,55.0,80.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaMofFisheryWidget.tsx,냉동 눈다랑어(Bigeye) 위탁판매 현황 (2026),S3,,80.0,55.0,55.0,70.0,65.0,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaMofFisheryWidget.tsx,참치 수출입 무역수지 추이,S3,,95.0,55.0,55.0,70.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaMofFisheryWidget.tsx,해상운임 물류비 트래커,S3,,80.0,55.0,55.0,70.0,65.0,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaNewInsightsA.tsx,나우루 스위치 — 중국 캐너리 온쇼어링,S2,,95.0,95.0,55.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaNewInsightsA.tsx,인도양 공급 붕괴 — 라스트 리조트의 임계점,S1,,80.0,95.0,55.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaNewInsightsA.tsx,EU -18℃ 규제 무기화 — €200M 가격 갭,S5,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaNewInsightsB.tsx,가다랑어(Skipjack) 액젓 분말화 (2026),S5,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaNewInsightsB.tsx,OECD Pillar Two 세금 쇼크 (황다랑어 밸류체인),S4,,80.0,95.0,55.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaNewInsightsB.tsx,베트남 OEM 역전 — 황다랑어 가공 생태계 장악,S2,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaOriginPriceTrend.tsx,참치 산지 단가 추이,S1,,95.0,95.0,55.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaOriginPriceTrendLive.tsx,참치 산지 단가 추이 (Live),S1,,95.0,95.0,80.0,100.0,92.5,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaPeptideEfficacy.tsx,W14. 저분자 펩타이드 생리활성 검증,S5,,65.0,95.0,55.0,100.0,78.8,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaPetCareMargin.tsx,부산물 업사이클링: 프리미엄 펫케어,S2,,80.0,70.0,55.0,100.0,76.2,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaPngHubStrategy.tsx,N1. 태평양 가공 허브 (PNG) vs 국내 조달 원가율 비교,S2,,65.0,95.0,80.0,100.0,85.0,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaPolicyRiskRadar.tsx,글로벌 통상정책 충격 스코어카드,S5,,65.0,55.0,80.0,100.0,75.0,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaPolicyRiskRadar.tsx,FTA 관세 차익 최적화 매트릭스,S3,,80.0,55.0,95.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaPrecisionFishing.tsx,AI 기반 스마트 정밀 조업,S1,,65.0,70.0,55.0,100.0,72.5,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaPriceDecoupling.tsx,원가 vs 소매가: 강한 디커플링,S4,,65.0,70.0,55.0,100.0,72.5,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaProcessingYield.tsx,참치 가공 수율 비교,S2,,80.0,95.0,55.0,100.0,82.5,B,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaRFMOLibrarian.tsx,[동적]w.title,,,50.0,55.0,70.0,25.0,50.0,DYN,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaSdgCircular.tsx,W-NEW. 순환경제 SDG 기여도 대시보드,S5,,65.0,40.0,80.0,100.0,71.2,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaSpeciesComposition.tsx,참치 어종 구성비,S1,,95.0,95.0,55.0,100.0,86.2,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaSupplierHub.tsx,글로벌 참치 공급업체 발굴 허브,S2,,65.0,55.0,55.0,70.0,61.2,D,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaTacMonitor.tsx,W-NEW. 글로벌 TAC 쿼터 소진율 & 원료 가격 전망,S5,,95.0,95.0,80.0,100.0,92.5,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaTradeIntelWidgets.tsx,WITS 수입 관세율 벤치마크,S3,,95.0,55.0,55.0,70.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaTradeIntelWidgets.tsx,OEC 글로벌 참치 가공 허브 단가 비교,S3,,80.0,55.0,55.0,70.0,65.0,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaTradeIntelWidgets.tsx,한국 황다랑어 수출입 추이 (WITS),S3,,95.0,55.0,55.0,70.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaUpcyclingWidgets.tsx,참치 부산물 업사이클링 기회 분석,S5,,65.0,75.0,55.0,100.0,73.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaUpcyclingWidgets.tsx,바이오 업사이클 마진 매트릭스,S5,,65.0,75.0,55.0,100.0,73.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaUsLoinImports.tsx,미국의 전가열 참치 로인(Loin) 수입 추이 및 관세 영향,S3,,80.0,95.0,80.0,100.0,88.8,A,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/TunaUsdaKoreaSeafood.tsx,[동적]w.title,,,50.0,55.0,70.0,25.0,50.0,DYN,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/UsPolicyImpactWidget.tsx,UFLPA 발효 후 동남아·중국 가공국 수출 추이,S5,,95.0,55.0,55.0,70.0,68.8,C,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/UsPollockDetourWidget.tsx,러시아산 명태 우회 무역 추이,S3,,50.0,55.0,55.0,35.0,48.8,D,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/UsTunaImportWidget.tsx,미국 참치캔 수입 추이 및 단가,S4,,50.0,55.0,55.0,35.0,48.8,D,value_chain_4axis_scores.csv,forensic_4axis_audit,
value_chain,components/UsTunaMarketShareWidget.tsx,미국 참치캔 공급국 점유율,S3,,50.0,55.0,55.0,35.0,48.8,D,value_chain_4axis_scores.csv,forensic_4axis_audit,
shrimp,shrimp_001,EMS/WSSV 질병 리스크 경보,,STATIC 2026-05-29,30,35,28,60,38.25,F,shrimp_corrected_2026_06_05,forensic_4axis_real,차트 전체가 illustrative 임의값(년도 '10~'22 축약·근거 없는 지수)이며 1차 출처 미확보 — '경보' 위젯이 검증 불가한 가공
shrimp,shrimp_002,자동화 프로세싱 허브 셋업 비교(가정치),,STATIC 2026-05-29,30,38,28,60,39,F,shrimp_corrected_2026_06_05,forensic_4axis_real,Capex·ROI 수치가 실측 산출식 없는 illustrative 가정치 — ROI 85%/70%가 근거 없이 재무 의사결정 차트로 제시됨(면책
shrimp,shrimp_003,엘니뇨(El Nino) 수온-출하량 개념도,,STATIC 2026-05-29,32,38,30,62,40.5,F,shrimp_corrected_2026_06_05,forensic_4axis_real,수온·출하량 모두 NOAA MEI·FAO 미구현의 임의 예시값 — 정량 관측치가 아닌 개념도를 이중축 정밀 차트로 표현해 과신 위험(면책은 명시
shrimp,shrimp_004,밸류체인 단계별 이윤 귀속(가정치),,STATIC 2026-05-29,34,38,36,64,43,F,shrimp_corrected_2026_06_05,forensic_4axis_real,마진 배분(15/35/10/40%)이 1차 원가회계 없는 임의 가정치 — 합계 100% 내부정합은 있으나 근거 데이터 부재로 검증 불가(면책은 
